Left for Dead,Unknown,,Group,,,"['Unknown']"
The Static Silence,Unknown,,Group,,,"['Unknown']"
Cherif Mbaw,Unknown,,,,,"['Unknown']"
Dragon Ash,Japan,,Group,,,"['Reggae','Bass','Hip hop','Jazz','Drum','Rock','Alternative']"
Shu-De,Unknown,,,,,"['Unknown']"
Laura Marling,United Kingdom,Female,Person,1990-02-01,,"['Rock','Folk','Alternative']"
Krzysztof Kiljański,Poland,Male,Person,1967-11-05,,"['Unknown']"
VOID,Netherlands,,Person,,,"['Unknown']"
Matanza,Brazil,,Group,1996,,"['Unknown']"
Eivør Pálsdóttir,Faroe Islands,Female,Person,1983-07-21,,"['Unknown']"
Betty Carter,USA,Female,Person,1929-05-16,1998-09-26,"['Unknown']"
Ras Kass,USA,Male,Person,1972-09-26,,"['Hip hop']"
Coralie Clément,France,Female,Person,1982,,"['Unknown']"
Cristina D’Avena,Italy,Female,Person,1964-07-06,,"['Unknown']"
Rolf Junior,Estonia,Male,Person,1982-01-18,,"['Unknown']"
Banda Bassotti,Italy,,Group,1987,,"['Unknown']"
Kuusumun Profeetta,Finland,,Group,,,"['Unknown']"
3 Feet Smaller,Austria,,Group,,,"['Unknown']"
Rich Kids,United Kingdom,,Group,1977,,"['Unknown']"
Elektryczne Gitary,Poland,,Group,1989,,"['Rock']"
…But Alive,Germany,,Group,1991,1999,"['Rock','Punk']"
Dabrye,USA,,Person,,,"['Dance','Electro']"
Vince Neil,USA,Male,Person,1961-02-08,,"['Unknown']"
Novillero,Canada,,Group,1999,,"['Unknown']"
Hydroplane,Australia,,Group,,,"['Unknown']"
Amorphous Androgynous,United Kingdom,,Group,,,"['Techno','Electro','Psychedelic']"
Michael Angelo Batio,USA,Male,Person,1956-02-23,,"['Unknown']"
The Hundreds and Thousands,Canada,,Group,,,"['Unknown']"
The Kovenant,Norway,,Group,1993,,"['Industrial','Metal']"
Xela,Unknown,Male,Person,,,"['Unknown']"
Daniel Kehlmann,Unknown,,Person,1975-01-13,,"['Unknown']"
Monica Zetterlund,Sweden,Female,Person,1937-09-20,2005-05-12,"['Jazz']"
Fanu,Finland,Male,Person,1980,,"['Drum','Bass']"
downset.,USA,,Group,1989,2009-05,"['Rap']"
Europe,Sweden,,Group,1982,,"['Pop']"
Wintersleep,Canada,,Group,2001,,"['Unknown']"
Timo Rautiainen,Finland,Male,Person,1963-01-25,,"['Rock','Metal']"
Charta 77,Sweden,,Group,1983,,"['Unknown']"
Elephant Man,Jamaica,Male,Person,1975-09-11,,"['Dance','Hip hop','Rnb']"
Propagandhi,Canada,,Group,1986,,"['Punk']"
Jean‐Jacques Burnel,United Kingdom,Male,Person,1952-02-21,,"['Unknown']"
Kinnie Starr,Canada,Female,Person,,,"['Unknown']"
Aoki Takamasa,Japan,Male,Person,1976,,"['Unknown']"
石井竜也,Japan,Male,Person,1959-09-22,,"['Unknown']"
Organized Konfusion,USA,,Group,1987,1997,"['Rap','Hip hop','Jazz']"
Madame Blavatsky Overdrive,Unknown,,Group,,,"['Unknown']"
Babylon Whores,Finland,,Group,1994,,"['Unknown']"
Tape,Sweden,,Group,2000,,"['Dance','Electro']"
Malcolm McLaren,United Kingdom,Male,Person,1946-01-22,2010-04-08,"['Rock','Indie']"
Steadman,United Kingdom,,Group,1998,2005,"['Unknown']"
Nando Reis,Brazil,Male,Person,1963-01-12,,"['Unknown']"
A Fine Frenzy,USA,Female,Person,1984-12-23,,"['Unknown']"
Scott Brown,United Kingdom,,Person,,,"['Unknown']"
Behind the Scenes,Germany,,Group,1993,,"['Unknown']"
Growling Mad Scientists,Netherlands,,Group,1995,,"['Unknown']"
Soopa Villainz,Unknown,,,,,"['Unknown']"
Lykke Li,Sweden,Female,Person,1986-03-18,,"['Indie','Pop']"
London Funk Allstars,United Kingdom,,Group,,,"['Unknown']"
The Blasters,USA,,Group,1979,,"['Unknown']"
Yoav,South Africa,Male,Person,1979-10-15,,"['Rock','Indie']"
Dick Dale,USA,Male,Person,1937-05-04,,"['Rock','Pop','Classic']"
George Michael,United Kingdom,Male,Person,1963-06-25,,"['Classic','Rock','Soul','Dance','Blues','Pop','Rhythm']"
Metro Luminal,Estonia,,Group,1988,,"['Rock','Alternative']"
Soulgrind,Finland,,Group,1992,,"['Unknown']"
Lisa Gerrard,Australia,Female,Person,1961-04-12,,"['Rock','Pop','Classic']"
Sanctuary,USA,,Group,1985,1991,"['Unknown']"
The Longcut,United Kingdom,,Group,,,"['Unknown']"
Dexys Midnight Runners,United Kingdom,,Group,1978,,"['Rock','Pop','Soul','Classic']"
José González,Sweden,Male,Person,1978-07-31,,"['Indie','Folk']"
Dust Galaxy,Unknown,,Person,,,"['Unknown']"
La Polla Records,Spain,,Group,1979,2003,"['Punk']"
Sugardaddy,United Kingdom,,Group,,,"['Unknown']"
Russian Circles,USA,,Group,2004,,"['Unknown']"
Dead Can Dance,Australia,,Group,1981,,"['Pop','World','Classic','Ethereal']"
Shoestring,Unknown,,,,,"['Unknown']"
Echo & The Bunnymen,United Kingdom,,Group,1978,,"['Classic','Rock','Alternative','Punk','Pop']"
Sarah Jaffe,USA,Female,Person,1986-01-29,,"['Unknown']"
Pankow,Italy,,Group,,,"['Unknown']"
Víctor Manuelle,Puerto Rico,Male,Person,1968-09-27,,"['Unknown']"
The Jerky Boys,Unknown,,Group,1989,,"['Comedy']"
Warlock,Germany,,Group,1983,1988,"['Unknown']"
DJ 4 Strings,Unknown,,Person,,,"['Unknown']"
Enon,USA,,Group,1999,2011,"['Unknown']"
Lupe Fiasco,USA,Male,Person,1982-02-16,,"['Rap','Hip hop','Dance','Rnb']"
T‐Pain,USA,Male,Person,1985-09-30,,"['Pop','Rap','Soul','Reggae']"
Nas,USA,Male,Person,1973-09-14,,"['Hip hop','Dance','Rnb']"
Mapstation,Unknown,,Person,,,"['Unknown']"
The Brothers Johnson,USA,,Group,1975,,"['Rock','Indie']"
Thanksgiving,Unknown,,Person,,,"['Unknown']"
The Hidden Cameras,Canada,,Group,,,"['Unknown']"
Vivian Girls,USA,,Group,2007-03,2014-01-22,"['Unknown']"
Sarah McLachlan,Canada,Female,Person,1968-01-28,,"['Pop','Easy listening']"
Grey Area,Unknown,,Person,,,"['Jazz','Electro']"
Gilberto Gil,Brazil,Male,Person,1942-06-26,,"['Bossa']"
Земфира,Russian Federation,,Group,1998,,"['Rock']"
Michael Penn,USA,Male,Person,1958-08-01,,"['Rock','Pop','Soft','Vocal']"
Anne Murray,Canada,Female,Person,1945-06-20,,"['Rock','Pop','Classic','Country']"
L'Homme Puma,Unknown,,Group,2005-01,,"['Unknown']"
Into Eternity,Canada,,Group,1997,,"['Unknown']"
Volován,Mexico,,Group,1998,,"['Unknown']"
Dif Juz,Unknown,,Group,1980,,"['Rock','Pop','Classic']"
Sabac,USA,,Person,,,"['Unknown']"
The Bird and the Bee,USA,,Group,2006,,"['Rock','Indie']"
Xscape,USA,,Group,1990,,"['Dance','Hip hop','Rnb']"
8bit bEtty,Unknown,,Person,,,"['Unknown']"
Tina Dickow,Unknown,Female,Person,1977-10-14,,"['Unknown']"
Psyche,Canada,,Group,1982,,"['Pop','Synth','Industrial','Electro']"
Ugress,Norway,,Group,2000,,"['Unknown']"
Poison Girls,United Kingdom,,Group,1977,1989,"['Punk']"
Millie Small,Jamaica,Female,Person,1946-10-06,,"['Unknown']"
Some Water and Sun,Unknown,,Group,2005,,"['Unknown']"
Run Level Zero,Sweden,,Group,1999-01,,"['Unknown']"
Kings of Convenience,Norway,,Group,1999,,"['Rock','Pop','Classic']"
Los Fabulosos Cadillacs,Argentina,,Group,1985,2010,"['Ska']"
Mihoen!,Netherlands,,Group,,,"['Unknown']"
Thrushes,USA,,Group,2005,,"['Unknown']"
Adversus,Germany,,Group,1997,,"['Gothic']"
Talkdemonic,USA,,Group,,,"['Unknown']"
Poisonblack,Finland,,Group,2000,,"['Unknown']"
Fishboy,USA,,Group,2000,,"['Unknown']"
Killradio,USA,,Group,2001,,"['Unknown']"
Codeine,USA,,Group,1989,1994,"['Rock']"
Fenix TX,USA,,Group,1995,,"['Rock','Punk']"
The Gist,United Kingdom,,Group,,,"['Unknown']"
Monolake,Germany,,Group,1995,,"['Unknown']"
The Downsiders,Unknown,,Group,,,"['Unknown']"
Heather Nova,Bermuda,Female,Person,1967-07-06,,"['Rock','Pop','Classic']"
Taxi,Germany,,Group,,,"['Unknown']"
Napalm Death,United Kingdom,,Group,1982,,"['Unknown']"
Oblivians,USA,,Group,1993,,"['Unknown']"
Mad Caddies,USA,,Group,1995-08,,"['Rock','Indie','Ska','Punk']"
Pete Rock & C.L. Smooth,USA,,Group,1991,,"['Hip hop']"
Coco Love Alcorn,Canada,Female,Person,,,"['Unknown']"
Guns n' Bombs,Unknown,,Group,,,"['Unknown']"
White Zombie,USA,,Group,1985,1996,"['Unknown']"
Dino Saluzzi,Argentina,Male,Person,1935-05-20,,"['Unknown']"
Galleon,France,,Group,2001,,"['Unknown']"
James Dean Bradfield,United Kingdom,Male,Person,1969-02-21,,"['Rock','Indie']"
Esbjörn Svensson Trio,Sweden,,Group,1990,2008,"['Blues','Jazz']"
Satanic Warmaster,Finland,,Group,1998,,"['Metal']"
Sacred Harp Singers At Liberty Church,Unknown,,,,,"['Unknown']"
Velvet,Unknown,,Group,,,"['Unknown']"
和田光司,Japan,Male,Person,1974-01-24,,"['Unknown']"
Delbo,Unknown,,Group,,,"['Unknown']"
Angel'in Heavy Syrup,Japan,,Group,1990,,"['Unknown']"
Say Hi,Unknown,,Group,2002,,"['Unknown']"
Audio Lotion,Switzerland,,Group,1998,,"['Chillout']"
Deltron 3030,USA,,Group,2000,,"['Underground','Rap','Hip hop','Alternative']"
Victoria Beckham,United Kingdom,Female,Person,1974-04-17,,"['Pop']"
Blue States,United Kingdom,,Person,,,"['Unknown']"
Буготак,Unknown,,Group,1998-04-04,,"['Unknown']"
Daemonia Nymphe,Greece,,Group,1994,,"['Unknown']"
Ahmad Jamal,USA,Male,Person,1930-07-02,,"['Jazz']"
KAT,Poland,,Group,1979,,"['Metal']"
Ihsahn,Unknown,Male,Person,1975-10-10,,"['Unknown']"
Alan Braxe & Fred Falke,France,,Group,,,"['Unknown']"
Coldcut,United Kingdom,,Group,1986,,"['Dance','Hip hop','Rnb']"
Funkadelic,USA,,Group,1968,1981,"['Rock','Indie','Funk']"
Yeti,United Kingdom,,Group,,,"['Rock','Indie','Folk','Psychedelic']"
Rytmihäiriö,Finland,,Group,1988,,"['Unknown']"
Small Arms Dealer,Unknown,,Group,2004,2009-08,"['Unknown']"
The Snow Fairies,Unknown,,Group,,,"['Unknown']"
Ipso Facto,United Kingdom,,Group,2007,,"['Unknown']"
Suzanne Vega,USA,Female,Person,1959-07-11,,"['Rock','Pop','Classic']"
Alvin Stardust,United Kingdom,Male,Person,1942-09-27,2014-10,"['Unknown']"
Spın̈al Tap,Unknown,,Group,,,"['Comedy']"
Cesária Évora,Cape Verde,Female,Person,1941-08-27,2011-12-17,"['World']"
Gemini Five,Unknown,,Group,,,"['Unknown']"
Shontelle,Unknown,Female,Person,1985-10-04,,"['Unknown']"
Meshuggah,Sweden,,Group,1987,,"['Rock','Indie','Progressive','Metal']"
Trapeze,United Kingdom,,Group,1968,1978,"['Unknown']"
Thurisaz,Belgium,,Group,1997,,"['Unknown']"
Juan García Esquivel,Mexico,Male,Person,1918-01-20,2002-01-03,"['Unknown']"
José Afonso,Portugal,Male,Person,1929-08-02,1987-02-23,"['Unknown']"
Sambasonics,Unknown,,,,,"['Unknown']"
Masta Ace,USA,Male,Person,1966-12-04,,"['Dance','Electro','Hip hop']"
Through the Eyes of the Dead,USA,,Group,2003,,"['Metal']"
Damien Jurado & Gathered in Song,Unknown,,Group,,,"['Unknown']"
Folk & Røvere,Unknown,,Group,1994,,"['Unknown']"
Honey Is Cool,Sweden,,Group,,2000,"['Unknown']"
Bumblefoot,USA,Male,Person,1969-09-25,,"['Unknown']"
Dark Moor,Spain,,Group,1993,,"['Unknown']"
Martha and the Muffins,Canada,,Group,1977,,"['Rock','Pop','Classic']"
Hit Parade,United Kingdom,,Group,,,"['Punk']"
"[soundtrack]",Unknown,,Other,,,"['Unknown']"
Juice Leskinen,Finland,Male,Person,1950-02-19,2006-11-24,"['Unknown']"
The Wildhearts,United Kingdom,,Group,1989,,"['Unknown']"
Enders Room,Unknown,,Group,,,"['Unknown']"
Alvin Lucier,USA,,Person,1931-05-14,,"['Unknown']"
DJ Cam,France,Male,Person,1973,,"['Unknown']"
Patti Smith,USA,Female,Person,1946-12-30,,"['Rock','Pop','Classic','Punk']"
Tumor,Germany,,Group,1998,,"['Unknown']"
Parliament,USA,,Group,1968,1980,"['Funk','Soul','Psychedelic']"
Discipline,Netherlands,,Group,1990,,"['Punk']"
Markus Nikolai,Germany,Male,Person,,,"['Unknown']"
Spragga Benz,Jamaica,Male,Person,1969-05-30,,"['Unknown']"
Heavenly,United Kingdom,,Group,1989,1996,"['Unknown']"
Complot Bronswick,France,,Group,1981,,"['Unknown']"
Outlast,Sweden,,Group,,,"['Unknown']"
Kick Bong,France,,Group,,,"['Unknown']"
The Machinist,Finland,,Person,,,"['Chip','Metal']"
The Red Chord,USA,,Group,1999,,"['Metal']"
Nitzer Ebb,United Kingdom,,Group,1982,,"['Rock','Techno','Industrial','Electro']"
Soils of Fate,Sweden,,Group,1995,,"['Unknown']"
Japanische Kampfhörspiele,Germany,,Group,1998,,"['Punk']"
Cut'n'Run,Unknown,,Group,,,"['Unknown']"
Venom,United Kingdom,,Group,1979,,"['Metal']"
Drop Dead Gorgeous,USA,,Group,2004,,"['Unknown']"
Luomo,Finland,Male,Person,1976-09-16,,"['Unknown']"
Aston “Family Man” Barrett,Jamaica,Male,Person,1946-11-22,,"['Unknown']"
Amusement Parks on Fire,United Kingdom,,Group,2004,,"['Unknown']"
Carlos Montoya,Spain,Male,Person,1903-12-13,1993-03-03,"['Unknown']"
Squire,United Kingdom,,Group,,,"['Pop']"
Frida Sandén,Sweden,Female,Person,1994-05-20,,"['Unknown']"
Niobe,Unknown,,Person,,,"['Unknown']"
The Undertones,United Kingdom,,Group,1975,,"['Rock','Pop','Classic','Punk']"
Bathory,Sweden,,Group,1983-03-16,2004-06-07,"['Metal']"
The Boys,USA,,Group,1984,1993,"['Unknown']"
The Dream Academy,United Kingdom,,Group,1983,1991,"['Unknown']"
Reatards,USA,,Group,1998,2005,"['Unknown']"
The Distillers,USA,,Group,1998,2006,"['Punk']"
Sertab Erener,Turkey,Female,Person,1964-12-04,,"['Pop']"
DEVO,USA,,Group,1972,,"['Classic','Electro','Rock','Synth','Punk','Pop']"
My Sixth Shadow,Unknown,,,,,"['Unknown']"
The Jon Spencer Blues Explosion,USA,,Group,1991,,"['Rock','Indie']"
Hot Tuna,USA,,Group,1969,,"['Folk']"
浅倉大介,Japan,Male,Person,1967-11-04,,"['Unknown']"
Dick4Dick,Poland,,Group,2004,,"['Unknown']"
Laura,Australia,,Group,,,"['Rock']"
Dexter,Netherlands,,Person,,,"['Unknown']"
Dan Arborise,Unknown,,,,,"['Unknown']"
Left Alone,USA,,Group,1996,,"['Unknown']"
Tegan and Sara,Canada,,Group,1998,,"['Rock','Indie']"
Machinedrum,USA,Male,Person,1982-03-04,,"['Unknown']"
Crack: We Are Rock,Unknown,,Group,,,"['Unknown']"
The Dubliners,Ireland,,Group,1962,,"['Folk']"
Kari Rueslåtten,Unknown,Female,Person,1973-10-03,,"['Unknown']"
The Meligrove Band,Canada,,Group,1997,,"['Unknown']"
이정현,South Korea,Female,Person,1980-03-13,,"['Pop']"
Nancy Wilson,USA,Female,Person,1954-03-16,,"['Unknown']"
Secret Shine,United Kingdom,,Group,1991,,"['Unknown']"
Lindstrøm,Norway,Male,Person,1973-02-16,,"['Unknown']"
Horace Silver,USA,Male,Person,1928-09-02,2014-06-18,"['Jazz']"
Ayla Algan,Turkey,Female,Person,1937-10-29,,"['Unknown']"
Triple M,Unknown,,Person,,,"['Unknown']"
The Black Keys,USA,,Group,2001,,"['Rock','Indie','Blues','Punk']"
Deadman,Unknown,,Group,,,"['Unknown']"
Adriano Celentano,Italy,Male,Person,1938-01-06,,"['Unknown']"
Wiley,United Kingdom,Male,Person,1979-01-19,,"['Dance','Hip hop','Rnb']"
Novembers Doom,USA,,Group,1989,,"['Metal']"
Year of the Rabbit,USA,,Group,2002,,"['Unknown']"
Adastra,Sweden,,Group,,,"['Unknown']"
The Aggrovators,Jamaica,,Group,,,"['Unknown']"
The Casualties,USA,,Group,1990,,"['Punk']"
The Beautiful Mistake,USA,,Group,2000,,"['Unknown']"
Tiziano Ferro,Italy,Male,Person,1980-02-21,,"['Unknown']"
Trans-Siberian Orchestra,USA,,Group,1996,,"['Unknown']"
Dre Dog,USA,Male,Person,1970-03-11,,"['Unknown']"
Hawk Nelson,Canada,,Group,2003,,"['Unknown']"
Hey,Poland,,Group,1992,,"['Rock']"
Black Lung,Australia,,Person,,,"['Industrial','Electro']"
Last Days of April,Sweden,,Group,1996,,"['Unknown']"
Karen Overton,Unknown,Female,Person,,,"['Unknown']"
Pogodno,Poland,,Group,1996,,"['Unknown']"
Diamond Rio,USA,,Group,1984,,"['Unknown']"
Françoise Hardy,France,Female,Person,1944-01-17,,"['Unknown']"
Diane Schuur,USA,Female,Person,1953-12-10,,"['Unknown']"
Pitbull,USA,Male,Person,1981-01-15,,"['Hip hop','Pop','Dance']"
Fabolous,USA,Male,Person,1977-11-18,,"['Dance','Hip hop','Rnb']"
Aselin Debison,Canada,Female,Person,1990-06-27,,"['Unknown']"
Aloha,USA,,Group,1997,,"['Unknown']"
Repulsion,USA,,Group,1984,,"['Unknown']"
Lederhosen Lucil,Canada,Female,Person,,,"['Unknown']"
The White Tie Affair,USA,,Group,2006,,"['Unknown']"
Lapko,Finland,,Group,1996,,"['Unknown']"
Dido,United Kingdom,Female,Person,1971-12-25,,"['Rock','Pop','Classic']"
Boys Noize,Germany,Male,Person,1982,,"['Techno','Dance','Electro']"
Climax Blues Band,United Kingdom,,Group,1968,,"['Blues']"
Anders Ilar,Sweden,Male,Person,1973-12,,"['Unknown']"
Dimlite,Unknown,,Person,,,"['Unknown']"
Sasha,Unknown,,Person,,,"['Unknown']"
Hariprasad Chaurasia,India,Male,Person,1938-07-01,,"['Unknown']"
David Bazan,USA,Male,Person,1976-01-22,,"['Unknown']"
Baba Brooks,Jamaica,Male,Person,,,"['Unknown']"
Diamond Head,United Kingdom,,Group,1976,,"['Rock','Pop','Classic','Metal']"
The Cobbs,Unknown,,Group,,,"['Unknown']"
Sorta,Unknown,,Group,,,"['Unknown']"
Daniel Ash,United Kingdom,Male,Person,1957-07-31,,"['Unknown']"
Wham!,United Kingdom,,Group,1981,1986,"['Rock','Pop','Classic']"
Up Up Down Down Left Right Left Right B A Start,Unknown,,,,,"['Unknown']"
The Hollies,United Kingdom,,Group,1963,,"['Classic','Rock','Psychedelic','Pop','Beat']"
Ol’ Dirty Bastard,USA,Male,Person,1968-11-15,2004-11-13,"['Hip hop','Rap']"
Carmen Consoli,Italy,Female,Person,1974-09-04,,"['Unknown']"
Skyline,Czech Republic,,Group,,,"['Unknown']"
北出菜奈,Japan,Female,Person,1987-05-02,,"['Unknown']"
Neil Hamburger,Unknown,,Person,,,"['Unknown']"
The Morning After Girls,Australia,,Group,,,"['Unknown']"
Rosie Thomas,USA,Female,Person,,,"['Folk']"
Ania Dąbrowska,Poland,Female,Person,1981-01-07,,"['Unknown']"
Serena-Maneesh,Norway,,Group,1999,,"['Rock','Pop','Classic']"
The Pogues,United Kingdom,,Group,1982,1996,"['Rock','Folk','Punk','Celtique']"
Carajo,Argentina,,Group,2001,,"['Unknown']"
Jana Kirschner,Slovakia,Female,Person,1978-12-29,,"['Unknown']"
Severed Savior,USA,,Group,1999,,"['Unknown']"
Amoral,Finland,,Group,1997,,"['Metal']"
Sharam,USA,Male,Person,1970-08-12,,"['Pop']"
Kelly Clarkson,USA,Female,Person,1982-04-24,,"['Rock','Pop']"
Sheila Nicholls,Unknown,,Person,,,"['Unknown']"
Buddy Holly,USA,Male,Person,1936-09-07,1959-02-03,"['Rock','Pop','Classic']"
Recover,USA,,Group,2000,,"['Unknown']"
Supertramp,United Kingdom,,Group,1969,,"['Rock','Pop','Classic','Progressive']"
Gabrielle,United Kingdom,Female,Person,1970-04-16,,"['Pop','Soul']"
Trackademicks,USA,Male,Person,,,"['Unknown']"
Omid,Unknown,,Person,,,"['Unknown']"
will.i.am,USA,Male,Person,1975-03-15,,"['Pop']"
Halloween Alaska,USA,,Group,2002,,"['Unknown']"
Milli Vanilli,Germany,,Group,1988,1998,"['Rock','Pop','Classic']"
dZihan & Kamien,Austria,,Group,1996,,"['Downtempo','Jazz','Electro']"
Nino Rota,Italy,Male,Person,1911-12-03,1979-04-10,"['Easy listening','Classic']"
Loudermilk,Unknown,,,,,"['Unknown']"
Plants and Animals,Canada,,Group,,,"['Unknown']"
One of Us,Unknown,,,,,"['Unknown']"
Bullet for My Valentine,United Kingdom,,Group,2003,,"['Rock','Indie','Metal']"
Bo Hansson,Sweden,Male,Person,1943-04-10,2010-04-24,"['Unknown']"
Big Mike,Unknown,Male,Person,,,"['Unknown']"
The Scarlet Tuesday,Unknown,,Group,2003,,"['Unknown']"
Anastacia,USA,Female,Person,1968-09-17,,"['Pop']"
The Capstan Shafts,Unknown,,Person,,,"['Unknown']"
matt pond PA,USA,,Group,1998,,"['Indie','Pop']"
The Peacocks,Switzerland,,Group,1990,,"['Punk']"
Madeline,Unknown,,Person,,,"['Unknown']"
Aslyn,USA,Female,Person,,,"['Unknown']"
Dave Gahan,United Kingdom,Male,Person,1962-05-09,,"['Electro','Rock','Synth','Indie','Pop']"
Siniestro Total,Spain,,Group,1981-12-27,,"['Punk']"
The Verve,United Kingdom,,Group,1989,2009,"['Rock','Indie','Pop','Alternative']"
Disfear,Sweden,,Group,1989,,"['Punk']"
Symphony in Peril,USA,,Group,2002,2005,"['Unknown']"
Dinah Washington,USA,Female,Person,1924-08-29,1963-12-14,"['Classic','Jazz','Rock','Rnb','Blues','Pop']"
Star,Switzerland,Male,Person,,,"['Unknown']"
Punch Inc.,Unknown,,,,,"['Unknown']"
Hidden in Plain View,USA,,Group,2001,2007,"['Unknown']"
Strange Cargo,United Kingdom,Male,Person,1956-12-15,,"['Unknown']"
Subtle,Unknown,,Group,2001,,"['Rock','Pop','Classic']"
True Faith,Unknown,,Person,,,"['Unknown']"
Au Pairs,United Kingdom,,Group,1979,1983,"['Rock','Pop','Classic','Punk']"
The Diggs,Unknown,,Group,,,"['Unknown']"
XOXO Panda,Unknown,,,,,"['Unknown']"
Jeans Team,Germany,,Group,1995,,"['Unknown']"
Bedroom Eyes,Unknown,,Group,,,"['Unknown']"
Ian Dury & The Blockheads,United Kingdom,,Group,,,"['Rock','Indie','Punk']"
Isobel Campbell,United Kingdom,Female,Person,1976-04-27,,"['Unknown']"
The Comsat Angels,United Kingdom,,Group,1979,1995,"['Rock','Indie']"
Cult of Luna,Sweden,,Group,1998,,"['Metal']"
Aiden,USA,,Group,2003,,"['Rock','Alternative']"
Funker Vogt,Germany,,Group,1995,,"['Blues','Industrial','Jazz']"
Wall Street Ammunition Hero,Unknown,,Group,,,"['Unknown']"
Marčelo,Serbia,Male,Person,1983-01-22,,"['Unknown']"
Oxymoron,Germany,,Group,1992,,"['Rock','Punk']"
The Twilight Sad,United Kingdom,,Group,2003,,"['Rock','Indie']"
Carcass,United Kingdom,,Group,1985,,"['Melodic','Metal']"
Zarah Leander,Sweden,Female,Person,1907-03-15,1981-06-23,"['Unknown']"
Days,Sweden,,Group,,,"['Unknown']"
Ace of Base,Sweden,,Group,1990,,"['Pop','Contemporary','Dance','Electro']"
Clannad,Ireland,,Group,1970,,"['Folk','Celtique']"
Apulanta,Finland,,Group,1991,,"['Unknown']"
Johnny Cash,USA,Male,Person,1932-02-26,2003-09-12,"['Rock','Country','Blues','Gospel','Folk']"
Roxette,Sweden,,Group,1986,,"['Rock','Pop','Classic']"
Bunny Wailer,Jamaica,Male,Person,1947-04-10,,"['Unknown']"
Paul Westerberg,Unknown,Male,Person,1959-12-31,,"['Unknown']"
blackmail,Unknown,,Group,1994,,"['Rock','Indie']"
Joydrop,Canada,,Group,1998,2002,"['Unknown']"
Cursor Miner,Unknown,,Person,,,"['Unknown']"
Benga,United Kingdom,Male,Person,1986-11-28,,"['Soul','Garage','Reggae']"
Razorcuts,United Kingdom,,Group,1985,1989,"['Unknown']"
Johnny Truant,United Kingdom,,Group,2002,2008,"['Rock','Indie']"
Robert Rodriguez,USA,Male,Person,1968-06-20,,"['Unknown']"
The Diplomats of Solid Sound,USA,,Group,1998,,"['Unknown']"
David Byrne,USA,Male,Person,1952-05-14,,"['Rock','Indie','Vocal']"
Blood Stain Child,Japan,,Group,2000,,"['Unknown']"
Minutemen,USA,,Group,1980-02,1985-12-22,"['Punk']"
Gavin Rossdale,United Kingdom,Male,Person,1965-10-30,,"['Unknown']"
Secret Affair,United Kingdom,,Group,1978,,"['Rock','Pop','Classic']"
As Cities Burn,USA,,Group,2002,2009-07,"['Unknown']"
Lulu Rouge,Unknown,,Group,,,"['Unknown']"
Ramones,USA,,Group,1974-01,1996,"['Rock','Pop','Classic','Punk']"
Harlequin,Canada,,Group,1975,,"['Unknown']"
Mobb Deep,USA,,Group,1993,,"['Gangsta','Hip hop','Dance','Rnb','Rap']"
Gloria Gaynor,USA,Female,Person,1949-09-07,,"['Rock','Pop','Classic']"
Dishwalla,USA,,Group,1994,,"['Unknown']"
Extrema,Unknown,,,,,"['Unknown']"
Level 42,United Kingdom,,Group,1980,,"['Classic','Jazz','Rock','Funk','Fusion','Pop']"
Black Box,Italy,,Group,1988,1998,"['Pop']"
The Briggs,USA,,Group,1999,,"['Unknown']"
Via Mistica,Poland,,Group,1998,,"['Unknown']"
